id,look,smell,taste,feel,overall,score
120342,4.125,3.5,3.8125,3.6875,3.625,3.71
72861,3.4523809523809526,2.9761904761904763,3.0,3.107142857142857,3.0476190476190474,3.044285714285714
90149,4.0,3.4375,3.5,3.8125,3.375,3.5225
63167,3.957317073170732,3.8109756097560976,4.030487804878049,3.902439024390244,3.957317073170732,3.946097560975611
206986,4.125,4.083333333333333,3.875,3.7916666666666665,4.0,3.9583333333333335
99880,4.211538461538462,4.346153846153846,4.387362637362638,4.271978021978022,4.329670329670329,4.345604395604395
73337,4.0,4.5,5.0,4.5,4.5,4.67
46374,3.6468253968253967,3.5753968253968256,3.5238095238095237,3.4642857142857144,3.5436507936507935,3.5423809523809533
148853,3.8333333333333335,3.75,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6999999999999997
5675,3.3076923076923075,3.1923076923076925,3.0576923076923075,3.230769230769231,3.269230769230769,3.164615384615385
5688,3.933764940239044,3.8276892430278884,3.8745019920318726,3.781374501992032,3.9068725099601593,3.8647211155378507
5693,3.716666666666667,3.7333333333333334,3.55,3.6666666666666665,3.683333333333333,3.6426666666666674
5701,3.5806045340050376,3.542821158690176,3.595088161209068,3.5698992443324937,3.6259445843828715,3.5868513853904247
5702,3.857843137254902,3.838235294117647,3.8627450980392157,3.7794117647058822,3.7892156862745097,3.8347058823529414
5709,3.6640625,3.875,3.796875,3.8125,3.984375,3.8468750000000003
138572,3.875,4.125,4.25,4.25,4.1875,4.19
172969,3.6666666666666665,3.9166666666666665,3.6666666666666665,3.75,3.6666666666666665,3.736666666666667
126756,3.75,4.25,4.0,4.0,4.0,4.05
157893,4.1875,4.5,4.4375,4.25,4.375,4.4075
50048,3.9393939393939394,3.856060606060606,3.8636363636363638,3.8333333333333335,3.8484848484848486,3.8621212121212127
10871,3.3333333333333335,2.888888888888889,2.8333333333333335,3.3333333333333335,3.111111111111111,2.982222222222222
14870,3.6,3.6,3.7,3.9,3.4,3.6300000000000003
284426,3.75,3.6666666666666665,3.6666666666666665,3.5833333333333335,3.6666666666666665,3.6666666666666665
70890,4.2,3.9,3.8,4.1,3.9,3.8979999999999997
217333,4.166666666666667,4.083333333333333,4.083333333333333,4.083333333333333,4.083333333333333,4.09
81627,3.5303030303030303,3.757575757575758,3.5833333333333335,3.5757575757575757,3.553030303030303,3.615757575757576
105501,3.9875,4.0125,3.975,4.0375,4.0,3.997
5749,3.612,3.674,3.516,3.444,3.652,3.5796799999999998
5752,4.240530303030303,4.159090909090909,4.242424242424242,4.198863636363637,4.202651515151516,4.210984848484848
198429,4.1640625,4.15234375,4.140625,4.08984375,4.12890625,4.1400000000000015
154876,3.8055555555555554,3.5555555555555554,3.75,3.7222222222222223,3.7222222222222223,3.698888888888889
160592,4.083333333333333,3.9166666666666665,4.083333333333333,4.0,4.083333333333333,4.036666666666666
90519,3.5,3.75,3.75,3.5,3.75,3.71
34686,4.166666666666667,4.5,4.166666666666667,4.333333333333333,4.166666666666667,4.263333333333334
157254,4.010869565217392,3.739130434782609,4.043478260869565,4.0,3.967391304347826,3.9499999999999997
65931,3.75,3.0,3.25,4.0,3.25,3.295
51399,4.1335227272727275,3.9730113636363638,4.0227272727272725,3.96875,3.8494318181818183,3.9774431818181806
65983,4.1,4.0,4.0,4.0,3.9,3.9859999999999998
348594,4.083333333333333,4.083333333333333,4.166666666666667,4.333333333333333,4.166666666666667,4.16
5844,3.1875,3.0,3.1875,3.0,3.375,3.161250000000001
31364,4.0,4.0,4.166666666666667,3.8333333333333335,4.166666666666667,4.083333333333333
139767,3.892857142857143,3.7261904761904763,3.8333333333333335,3.7738095238095237,3.7738095238095237,3.795238095238096
288303,4.035714285714286,4.071428571428571,4.107142857142857,4.107142857142857,4.142857142857143,4.104285714285714
41934,3.9,3.5,3.5,3.5,3.7,3.564000000000001
112410,4.157894736842105,4.157894736842105,4.171052631578948,4.065789473684211,4.065789473684211,4.137894736842105
83921,4.166666666666667,4.166666666666667,4.0,4.0,4.0,4.05
130405,4.068181818181818,4.159090909090909,4.204545454545454,3.977272727272727,4.2272727272727275,4.169090909090909
260084,4.5,4.375,4.3125,4.5,4.375,4.37
5910,2.625,2.1875,2.625,2.875,3.03125,2.62625
5933,4.073170731707317,4.439024390243903,4.5,4.414634146341464,4.475609756097561,4.446341463414634
175939,3.9166666666666665,4.166666666666667,4.166666666666667,4.083333333333333,4.0,4.11
120667,4.114285714285714,4.121428571428571,4.192857142857143,4.114285714285714,4.1571428571428575,4.1571428571428575
16649,3.875,3.701923076923077,3.7211538461538463,3.8173076923076925,3.8365384615384617,3.7584615384615385
281138,3.8482142857142856,3.7552083333333335,3.7313988095238093,3.7529761904761907,3.7254464285714284,3.747142857142855
78346,4.2,4.5,4.3,4.1,4.4,4.3420000000000005
90875,3.75,3.25,3.0,3.625,3.125,3.195
92189,3.8684210526315788,3.8157894736842106,3.736842105263158,3.75,3.736842105263158,3.7663157894736843
206302,4.4,4.325,4.45,4.325,4.4,4.396
70621,3.25,3.392857142857143,3.357142857142857,3.357142857142857,3.392857142857143,3.367142857142857
44814,3.6875,3.3125,3.375,3.1875,3.0625,3.2975000000000003
5979,3.0,3.5,3.0,2.75,3.0,3.095
6028,3.25,2.875,2.765625,2.984375,2.78125,2.84625
6031,3.3214285714285716,2.875,2.9107142857142856,3.0357142857142856,2.9464285714285716,2.9471428571428575
6033,3.875,3.625,3.59375,3.5625,3.8125,3.66125
6036,3.0,3.0,3.5,3.0,3.0,3.2
127050,2.75,3.0,2.1666666666666665,2.6666666666666665,2.5,2.52
169932,3.9166666666666665,4.0,3.9166666666666665,4.0,3.9166666666666665,3.9466666666666668
169774,3.85,3.85,3.75,3.8,3.8,3.7979999999999996
116041,4.333333333333333,4.25,4.083333333333333,3.8333333333333335,4.0,4.1000000000000005
236933,4.197916666666667,4.229166666666667,4.28125,4.197916666666667,4.260416666666667,4.25375
138658,4.0,4.0,4.25,4.0,4.0,4.1
213815,4.166666666666667,4.083333333333333,4.138888888888889,4.027777777777778,4.083333333333333,4.1066666666666665
186521,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.75,3.9166666666666665,3.9
238150,4.083333333333333,4.333333333333333,4.166666666666667,3.6666666666666665,4.166666666666667,4.153333333333333
161282,4.016129032258065,4.088709677419355,4.048387096774194,4.0,4.024193548387097,4.048064516129033
88154,3.8125,3.6875,3.75,3.875,3.8125,3.7649999999999997
234209,3.93,3.99,4.06,4.04,4.05,4.0332
35221,4.0,4.0,4.125,4.375,4.375,4.1625
140736,4.0,4.0625,3.8125,3.9375,3.875,3.91
40591,4.1,4.1,4.2,4.2,3.7,4.07
230080,4.107142857142857,4.178571428571429,4.392857142857143,4.285714285714286,4.285714285714286,4.295714285714285
358190,3.9166666666666665,4.166666666666667,4.0,4.166666666666667,4.083333333333333,4.07
6113,3.1875,3.1666666666666665,2.9583333333333335,3.0208333333333335,2.90625,3.019166666666667
114923,3.730769230769231,3.9038461538461537,3.9615384615384617,3.9615384615384617,3.923076923076923,3.927692307692307
148260,4.083333333333333,4.097222222222222,4.069444444444445,4.041666666666667,4.013888888888889,4.063888888888889
45611,4.1,4.0,3.9,3.8,3.8,3.906
72602,3.625,3.75,3.75,3.25,4.0,3.745
185505,3.9166666666666665,3.6666666666666665,3.75,3.8333333333333335,3.7916666666666665,3.76
55974,4.31,4.42,4.49,4.316666666666666,4.373333333333333,4.421999999999999
173512,4.333333333333333,4.0,3.75,3.8333333333333335,3.9166666666666665,3.8866666666666667
315292,4.142857142857143,3.857142857142857,4.0,4.035714285714286,4.0,3.9785714285714286
167036,4.25,4.367647058823529,4.375,4.242647058823529,4.3088235294117645,4.341176470588235
190309,3.85,3.55,3.55,3.85,3.55,3.6
48972,3.78125,3.484375,3.546875,3.671875,3.640625,3.5774999999999997
105684,4.083333333333333,4.375,4.416666666666667,4.416666666666667,4.291666666666667,4.363333333333333
90056,4.5,3.25,3.5,3.25,3.5,3.48
169385,3.9166666666666665,3.6666666666666665,3.6666666666666665,4.0,3.6666666666666665,3.716666666666667
50812,3.55,3.65,3.65,3.3,3.15,3.5100000000000002
9847,3.6363636363636362,3.409090909090909,3.5454545454545454,3.6136363636363638,3.6818181818181817,3.552727272727273
16480,4.0,4.0,4.0,3.8333333333333335,3.8333333333333335,3.9499999999999997
106768,4.125,4.125,4.25,4.25,4.25,4.215
321265,4.25,4.166666666666667,4.25,4.041666666666667,4.125,4.1866666666666665
266849,4.0,4.083333333333333,3.6666666666666665,3.6666666666666665,3.75,3.8033333333333332
6191,3.75,3.5,3.6875,3.5625,3.8125,3.66
6193,3.0,3.0,2.5,2.0,3.0,2.7
6194,2.75,2.5,2.625,2.5,3.25,2.715
6229,3.8229166666666665,3.6458333333333335,3.96875,3.9166666666666665,4.020833333333333,3.887916666666667
292676,4.214285714285714,4.142857142857143,4.142857142857143,4.071428571428571,4.107142857142857,4.135714285714285
183783,4.0,3.9375,3.875,3.78125,3.8125,3.8787499999999997
355834,4.166666666666667,4.166666666666667,4.166666666666667,4.083333333333333,4.083333333333333,4.1433333333333335
23646,3.8333333333333335,3.7777777777777777,3.888888888888889,3.861111111111111,4.055555555555555,3.8899999999999997
166535,4.235714285714286,4.128571428571429,4.135714285714286,4.064285714285714,4.121428571428571,4.132000000000001
336571,4.25,4.2,4.35,4.35,4.3,4.3
138660,4.045454545454546,4.049586776859504,4.049586776859504,4.0041322314049586,4.014462809917355,4.039834710743803
46387,3.75,3.71875,3.6875,3.9375,3.625,3.7112500000000006
197286,3.9429133858267718,3.9133858267716537,3.9035433070866143,3.9133858267716537,3.8976377952755907,3.90984251968504
112068,4.0625,3.625,3.5,3.5625,3.625,3.5975
28484,3.5,2.8333333333333335,2.6666666666666665,2.9444444444444446,2.5277777777777777,2.756666666666667
329962,4.0,3.95,3.85,3.95,3.85,3.8959999999999995
72020,3.625,3.5625,3.375,3.75,3.375,3.4725
140517,4.0,4.25,4.0,4.125,4.0,4.074999999999999
129652,4.25,4.375,4.25,4.25,4.25,4.279999999999999
6235,3.8,3.7,4.0,4.3,4.1,3.966
6255,3.5,3.0,3.25,3.4,3.65,3.3
6298,3.78125,3.72265625,3.7734375,3.72265625,3.78515625,3.759374999999999
6301,3.993425858290723,3.885135135135135,3.8588385682980277,3.781775018261505,4.0171658144631115,3.897604090577069
69579,3.8333333333333335,3.8333333333333335,3.5,3.5,3.8333333333333335,3.6666666666666665
117040,3.9166666666666665,3.7916666666666665,3.875,3.7083333333333335,3.875,3.841666666666667
323256,4.125,4.1875,4.25,4.1875,4.1875,4.209999999999999
146056,4.0,4.25,4.5,4.5,4.25,4.36
251925,4.090909090909091,4.045454545454546,3.8181818181818183,4.0,3.9318181818181817,3.930909090909091
141977,3.6875,3.5625,3.25,3.3125,3.375,3.385
79889,3.8333333333333335,3.861111111111111,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.801111111111111
120779,4.083333333333333,3.8333333333333335,3.9166666666666665,3.8333333333333335,3.8333333333333335,3.8833333333333333
80279,4.045731707317073,4.059451219512195,4.0442073170731705,4.001524390243903,3.9969512195121952,4.035853658536589
70763,4.051724137931035,3.8706896551724137,3.9224137931034484,3.9655172413793105,3.9913793103448274,3.9372413793103447
84085,4.0,3.5,3.5,4.0,3.5,3.58
243063,3.6666666666666665,3.4166666666666665,3.4166666666666665,3.5,3.5,3.4599999999999995
361563,3.9166666666666665,4.0,3.875,3.9166666666666665,3.875,3.9133333333333336
282547,3.6875,3.5625,3.5,3.625,3.5,3.54
6335,3.303030303030303,3.007575757575758,3.3636363636363638,3.340909090909091,3.484848484848485,3.2966666666666664
6337,1.5625,1.3125,1.1875,1.5,1.25,1.285
129050,3.5833333333333335,3.5,3.25,3.5833333333333335,3.4166666666666665,3.4
80737,3.6875,3.6875,4.0625,3.4375,3.9375,3.8625
197893,4.4375,4.1875,4.4375,4.3125,4.1875,4.3149999999999995
179615,4.303571428571429,4.214285714285714,4.267857142857143,4.196428571428571,4.267857142857143,4.251428571428571
32212,3.9119718309859155,3.834507042253521,3.897887323943662,3.852112676056338,3.992957746478873,3.8979577464788746
33812,3.3333333333333335,3.0277777777777777,3.1944444444444446,3.4444444444444446,3.25,3.198888888888889
73018,4.0,3.6666666666666665,4.083333333333333,4.083333333333333,4.041666666666667,3.97
193961,3.85,3.95,3.85,3.816666666666667,3.8333333333333335,3.8686666666666665
86907,4.071808510638298,4.095744680851064,4.1063829787234045,4.034574468085107,4.082446808510638,4.091276595744681
48704,3.6785714285714284,3.5714285714285716,3.5,3.7857142857142856,3.607142857142857,3.5800000000000005
71095,3.5,3.3333333333333335,2.8333333333333335,3.3333333333333335,2.8333333333333335,3.0433333333333334
164837,4.183333333333334,4.3,4.25,4.166666666666667,4.266666666666667,4.254666666666667
305732,4.166666666666667,3.8333333333333335,3.9166666666666665,4.083333333333333,3.9166666666666665,3.93
148397,3.5,3.75,3.5,3.5,3.5,3.56
6428,3.6964285714285716,3.4710884353741496,3.557823129251701,3.5238095238095237,3.579081632653061,3.5474489795918385
6429,3.4285714285714284,3.625,3.517857142857143,3.5,3.7857142857142856,3.5907142857142853
6434,2.1875,2.0,1.8125,2.1875,2.1875,1.9925
6473,3.642857142857143,3.5714285714285716,3.642857142857143,3.357142857142857,3.5,3.5685714285714285
176272,4.0,4.083333333333333,4.0,3.9166666666666665,4.0,4.013333333333333
71968,4.0,4.0,4.0,4.0,4.0,4.0
53326,4.064102564102564,4.055860805860806,4.096153846153846,4.021062271062271,3.9249084249084247,4.0430402930402956
285557,4.194444444444445,4.25,4.25,4.25,4.222222222222222,4.242222222222222
302765,4.416666666666667,4.5,4.25,4.416666666666667,4.333333333333333,4.3566666666666665
155987,3.75,3.6785714285714284,3.7142857142857144,3.642857142857143,3.75,3.71
82191,4.25,4.0,3.75,4.0,3.75,3.865
270516,3.9166666666666665,3.8333333333333335,3.75,3.9166666666666665,3.9166666666666665,3.8333333333333335
65544,5.0,4.0,4.0,5.0,4.0,4.16
59004,3.5,3.5,3.75,3.5,3.5,3.6
29175,2.5833333333333335,1.9166666666666667,2.1666666666666665,2.1666666666666665,2.25,2.15
35613,3.5,3.75,3.375,3.375,3.375,3.475
180661,3.7142857142857144,3.8214285714285716,3.6785714285714284,3.7857142857142856,3.7142857142857144,3.7342857142857144
215677,4.022035676810074,4.08788037775446,4.0928646379853095,4.020986358866737,4.062172088142707,4.076044071353615
6496,3.7596153846153846,3.485576923076923,3.53125,3.5841346153846154,3.6923076923076925,3.57153846153846
6497,3.8625,3.9,3.75,3.75,3.8125,3.8059999999999987
6499,3.310344827586207,2.867816091954023,2.6264367816091956,2.8132183908045976,2.6149425287356323,2.7422988505747132
6509,4.1911764705882355,4.161764705882353,4.242647058823529,4.102941176470588,4.323529411764706,4.222941176470589
6549,4.251488900920411,4.058067135896048,4.158500270709259,4.080806713589605,4.1823226854358415,4.137514889009213
256144,3.994710860366714,4.0084626234132585,3.980959097320169,3.9460507757404795,3.969675599435825,3.9847249647390655
207535,4.229166666666667,4.208333333333333,4.25,4.125,4.25,4.2275
141755,4.25,4.0,4.375,4.125,4.125,4.205
90852,2.6875,2.8125,2.6875,3.0,2.6875,2.75
244650,4.327586206896552,4.5,4.5,4.413793103448276,4.482758620689655,4.478965517241379
145652,4.5,4.5,4.5,4.5,4.5,4.5
159453,3.625,3.6875,3.8125,3.8125,3.8125,3.7749999999999995
174067,4.083333333333333,4.183333333333334,4.1875,4.170833333333333,4.183333333333334,4.179333333333332
286841,4.083333333333333,4.0,4.0,3.9166666666666665,4.0,4.0
67345,4.117647058823529,3.860294117647059,3.948529411764706,4.051470588235294,3.963235294117647,3.9514705882352947
13716,3.8125,3.90625,3.75,3.71875,3.9375,3.8262499999999995
135783,3.925,3.7,3.75,3.675,3.7,3.7330000000000005
305866,4.142857142857143,4.0,4.071428571428571,4.071428571428571,4.071428571428571,4.06
185486,4.348684210526316,4.184210526315789,4.276315789473684,4.190789473684211,4.230263157894737,4.242894736842106
325811,4.142857142857143,3.9642857142857144,3.6785714285714284,3.8214285714285716,3.7142857142857144,3.7971428571428567
82192,3.6666666666666665,3.8333333333333335,3.5416666666666665,3.625,3.5,3.6200000000000006
90863,3.95,3.85,3.85,3.9,3.85,3.8619999999999997
66083,3.9375,3.5625,3.4375,3.375,3.625,3.5300000000000002
197735,3.7142857142857144,3.6785714285714284,3.7142857142857144,3.642857142857143,3.642857142857143,3.6857142857142855
116458,4.333333333333333,4.435897435897436,4.5,4.384615384615385,4.467948717948718,4.458717948717949
209583,3.8333333333333335,3.9166666666666665,4.0,4.166666666666667,4.0,3.9899999999999998
78459,3.5,3.4166666666666665,3.5,3.75,3.5,3.5066666666666664
288709,3.8333333333333335,3.75,3.75,3.5833333333333335,3.75,3.7433333333333336
38470,4.270889186773905,4.181076854334227,4.249553172475425,4.120420017873101,4.135723860589812,4.199289544235918
120760,3.25,3.75,4.0,4.0,4.0,3.9
6646,4.132941176470588,4.133823529411765,4.16764705882353,4.110882352941177,4.110294117647059,4.141447058823531
279333,4.25,3.8125,4.0,4.0625,3.875,3.9525
7965,3.4456521739130435,3.1739130434782608,3.0434782608695654,3.108695652173913,3.260869565217391,3.1491304347826086
192708,3.65,3.5,3.5,3.75,3.6,3.554
84115,4.05,4.2,4.25,4.2,4.15,4.202
45148,3.9361022364217253,3.769968051118211,3.884185303514377,3.8706070287539935,3.8777955271565494,3.859041533546325
90693,4.0,3.15,3.15,3.4,2.95,3.1879999999999997
171691,3.96875,4.09375,4.0625,3.953125,4.03125,4.050000000000001
127730,3.831117021276596,3.529255319148936,3.5625,3.640957446808511,3.5877659574468086,3.585904255319148
309577,4.166666666666667,4.333333333333333,4.166666666666667,4.083333333333333,4.166666666666667,4.199999999999999
154808,4.074468085106383,4.079787234042553,4.111702127659575,4.042553191489362,4.101063829787234,4.094255319148935
94311,4.0,4.25,4.0,3.75,4.0,4.04
266242,3.375,3.5,3.4375,3.3125,3.375,3.4250000000000003
198673,4.25,4.5,4.416666666666667,3.8333333333333335,4.333333333333333,4.353333333333333
29172,3.0,1.5,3.0,3.5,2.5,2.59
131912,3.75,3.25,3.75,4.5,3.75,3.71
27371,3.9960106382978724,4.047872340425532,4.105053191489362,4.01595744680851,4.004432624113475,4.056560283687939
285296,4.328125,4.28125,4.296875,4.171875,4.21875,4.268749999999999
6696,3.71875,3.8125,3.9375,4.03125,3.875,3.8924999999999996
183343,4.1875,4.125,4.1875,4.125,4.125,4.154999999999999
133145,3.625,3.875,3.375,3.25,3.25,3.4749999999999996
67567,4.333333333333333,3.9166666666666665,3.5833333333333335,3.8333333333333335,3.8333333333333335,3.783333333333333
331304,4.1875,4.125,4.125,4.125,4.09375,4.125000000000001
140035,3.691666666666667,3.5833333333333335,3.525,3.55,3.525,3.5526666666666666
289857,4.041666666666667,4.125,4.166666666666667,4.083333333333333,4.208333333333333,4.151666666666666
289310,4.4,4.4,4.35,4.35,4.35,4.366
58047,3.75,3.6666666666666665,3.4166666666666665,3.625,3.8333333333333335,3.601666666666666
116653,4.0,4.25,3.8333333333333335,4.0,3.9166666666666665,3.9800000000000004
6755,3.25,2.5,2.6666666666666665,2.5,2.6666666666666665,2.645
6767,3.75,3.0714285714285716,3.2857142857142856,3.5714285714285716,3.5714285714285716,3.347857142857143
78403,3.8285714285714287,3.6857142857142855,3.7642857142857142,3.8,3.757142857142857,3.752571428571428
109449,3.96875,3.7890625,3.921875,3.828125,3.890625,3.879375
92144,3.7065217391304346,3.489130434782609,3.510869565217391,3.5652173913043477,3.5543478260869565,3.532608695652174
105536,4.280263157894737,4.353947368421053,4.378947368421053,4.303947368421053,4.344736842105263,4.354631578947368
215884,4.206896551724138,4.224137931034483,4.224137931034483,4.146551724137931,4.189655172413793,4.210344827586206
356146,4.416666666666667,4.333333333333333,4.5,4.416666666666667,4.416666666666667,4.433333333333334
111762,4.5,4.25,4.5,4.5,4.5,4.44
161275,4.0344827586206895,4.051724137931035,4.120689655172414,3.9827586206896552,4.060344827586207,4.074482758620689
67033,3.8333333333333335,3.7083333333333335,3.5,3.75,3.625,3.6216666666666666
188994,3.9166666666666665,3.6944444444444446,3.6944444444444446,3.6944444444444446,3.638888888888889,3.7000000000000006
189131,3.75,3.5,3.5,3.375,3.5,3.505
49099,4.0,4.0,4.125,3.875,3.875,4.0125
136534,3.8863636363636362,3.9545454545454546,3.909090909090909,4.0227272727272725,3.977272727272727,3.9472727272727273
70286,4.084059775840598,4.181818181818182,4.240037359900374,4.121108343711083,4.202677459526774,4.19889165628892
225090,4.4326923076923075,4.451923076923077,4.461538461538462,4.403846153846154,4.394230769230769,4.440384615384615
133899,4.25,4.0,4.0,3.75,4.0,3.99
56757,3.802325581395349,3.8488372093023258,3.808139534883721,3.697674418604651,3.8430232558139537,3.813720930232557
129411,3.984375,3.90625,3.828125,3.796875,3.875,3.865
85806,4.125,4.125,4.1875,4.0625,4.125,4.145
280571,4.204545454545454,4.2272727272727275,4.2727272727272725,4.159090909090909,4.295454545454546,4.252727272727273
268005,4.416666666666667,4.5,4.5,4.416666666666667,4.416666666666667,4.473333333333334
243172,4.0,3.85,4.05,3.95,3.9,3.9620000000000006
66881,3.9732142857142856,3.9375,4.026785714285714,4.008928571428571,3.955357142857143,3.9864285714285717
332390,4.166666666666667,4.416666666666667,4.416666666666667,4.333333333333333,4.333333333333333,4.38
285464,3.9545454545454546,4.181818181818182,4.068181818181818,4.159090909090909,4.045454545454546,4.096363636363636
253509,4.333333333333333,4.25,4.166666666666667,4.083333333333333,4.166666666666667,4.193333333333333
25441,3.3514851485148514,3.014851485148515,3.1732673267326734,3.245049504950495,3.4207920792079207,3.2028712871287146
7000,4.173228346456693,4.153543307086614,4.094488188976378,3.998031496062992,3.905511811023622,4.065984251968503
267912,4.0,4.0,3.8333333333333335,3.6666666666666665,3.75,3.853333333333333
211252,4.166666666666667,4.166666666666667,4.25,4.083333333333333,4.25,4.21
93127,4.0,3.8970588235294117,4.0,3.8676470588235294,3.9411764705882355,3.9523529411764713
70471,3.8287037037037037,3.740740740740741,3.6018518518518516,3.699074074074074,3.625,3.6644444444444453
119220,3.819672131147541,3.6885245901639343,3.7745901639344264,3.762295081967213,3.75,3.7524590163934435
46056,3.8780487804878048,3.7439024390243905,3.682926829268293,3.6158536585365852,3.658536585365854,3.6980487804878055
41596,3.9166666666666665,3.5,3.3333333333333335,3.25,3.5,3.436666666666667
108815,4.3875,4.3375,4.45,4.3375,4.4,4.4
12407,3.1,2.9,3.0,3.3,3.15,3.0420000000000003
85794,3.625,3.625,3.625,3.625,3.625,3.625
103582,3.861111111111111,3.611111111111111,3.75,3.8333333333333335,3.7777777777777777,3.738888888888889
77777,4.0,2.75,3.0,3.0,3.0,3.0
123616,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.75,3.9166666666666665,3.8433333333333333
81976,4.010273972602739,4.1061643835616435,4.044520547945205,4.034246575342466,4.061643835616438,4.062054794520548
293255,4.0,3.9166666666666665,3.8333333333333335,3.75,3.8333333333333335,3.856666666666667
113701,3.1666666666666665,3.0,2.9166666666666665,3.1666666666666665,2.9166666666666665,2.9766666666666666
108499,4.0,4.5,4.5,4.25,4.5,4.45
69457,4.0,3.5,3.0,3.5,3.0,3.23
45150,3.25,3.0,3.25,3.25,3.125,3.165
113717,4.375,4.625,4.625,4.25,4.5,4.55
92548,3.875,3.7916666666666665,3.8333333333333335,3.875,3.8333333333333335,3.8300000000000005
37369,3.96875,4.0625,4.203125,3.96875,3.890625,4.07
22732,3.8,3.9,4.1,4.0,4.1,4.024
242198,3.9642857142857144,3.9285714285714284,3.9642857142857144,4.0,3.9642857142857144,3.961428571428572
187730,4.392857142857143,4.285714285714286,4.285714285714286,4.285714285714286,4.321428571428571,4.300714285714285
146134,4.0,3.9166666666666665,3.8333333333333335,3.9166666666666665,3.9166666666666665,3.89
83471,3.6875,3.71875,3.625,3.625,3.625,3.6525
252349,4.0,4.083333333333333,3.8333333333333335,3.875,3.875,3.918333333333333
7028,3.25,4.0,4.125,3.875,4.125,4.0175
7032,3.5,3.5,3.8,3.6,3.8,3.6900000000000004
127231,4.5,4.5,4.5,4.5,4.5,4.5
56936,3.8333333333333335,4.083333333333333,4.166666666666667,3.8333333333333335,4.166666666666667,4.093333333333333
298560,4.25,4.3125,4.5,4.375,4.4375,4.415
86606,3.5833333333333335,3.75,3.7916666666666665,3.875,3.8333333333333335,3.7866666666666666
174551,3.6666666666666665,3.8333333333333335,3.6666666666666665,3.5833333333333335,3.6666666666666665,3.6999999999999997
108508,3.642857142857143,3.5714285714285716,3.607142857142857,3.142857142857143,3.4285714285714284,3.52
243655,3.5,2.607142857142857,2.607142857142857,3.107142857142857,2.7857142857142856,2.747142857142857
188401,4.34375,4.125,4.1875,4.1875,4.1875,4.1850000000000005
307811,4.25,4.0625,3.9375,4.0625,4.0625,4.025
318071,4.285714285714286,4.357142857142857,4.321428571428571,4.178571428571429,4.285714285714286,4.308571428571429
157314,4.372727272727273,4.3954545454545455,4.472727272727273,4.390909090909091,4.4340909090909095,4.4340909090909095
89132,3.8333333333333335,4.166666666666667,3.8333333333333335,3.9166666666666665,4.0,3.956666666666667
51379,3.8333333333333335,3.0,3.5,3.6666666666666665,3.6666666666666665,3.4499999999999997
299707,4.15,4.25,4.35,4.2,4.25,4.279999999999999
90291,4.25,4.0,4.0,3.25,3.75,3.89
138839,4.041666666666667,3.9166666666666665,3.6666666666666665,4.0,3.7083333333333335,3.7916666666666665
202997,3.25,3.3333333333333335,3.3333333333333335,3.4166666666666665,3.3333333333333335,3.3366666666666664
111283,3.75,3.8333333333333335,3.875,3.875,3.875,3.8600000000000008
120682,4.75,4.7,4.85,4.75,4.8,4.79
84090,4.0,3.8333333333333335,3.5833333333333335,3.6666666666666665,3.8333333333333335,3.7266666666666666
44810,3.75,3.8333333333333335,3.8333333333333335,3.75,3.8333333333333335,3.8200000000000003
167027,3.88,3.65,3.71,3.61,3.62,3.6804000000000006
363483,4.0,3.9166666666666665,3.9583333333333335,4.041666666666667,4.083333333333333,3.986666666666667
349731,4.1,4.05,4.25,4.2,4.2,4.18
144317,4.5,4.75,4.5,4.5,4.5,4.56
57452,4.5,3.75,3.75,4.0,4.0,3.87
362007,4.166666666666667,4.083333333333333,3.8333333333333335,3.75,3.9166666666666665,3.9233333333333333
237025,4.125,4.09375,4.09375,4.1875,4.125,4.112500000000001
53471,3.767857142857143,3.607142857142857,3.1607142857142856,3.25,3.267857142857143,3.336428571428572
76093,2.75,2.325,2.225,2.5,2.2,2.3039999999999994
310473,3.9166666666666665,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.84
84593,3.65,3.3,3.7,3.7,3.7,3.6020000000000003
41665,2.9583333333333335,2.0,2.0416666666666665,2.2083333333333335,2.25,2.145
135444,3.875,3.875,3.875,3.8125,3.875,3.87
144029,4.026315789473684,4.0,3.986842105263158,3.8684210526315788,3.973684210526316,3.9799999999999995
156597,3.875,3.7083333333333335,3.7083333333333335,3.75,3.75,3.7349999999999994
84513,4.072916666666667,4.375,4.322916666666667,4.239583333333333,4.354166666666667,4.319166666666667
165946,4.0625,4.375,4.375,4.0625,4.25,4.3
129667,4.5,4.75,4.25,4.25,4.25,4.39
175828,3.5714285714285716,3.4785714285714286,3.5285714285714285,3.5357142857142856,3.5,3.5157142857142856
108195,3.5,3.5,3.75,3.5,3.625,3.625
233397,4.035714285714286,4.071428571428571,4.107142857142857,4.0,4.035714285714286,4.07
157897,4.05,3.6,3.75,3.55,3.7,3.7019999999999995
7277,3.4468085106382977,3.0106382978723403,2.872340425531915,3.0851063829787235,2.978723404255319,2.982553191489362
7306,4.03760593220339,3.8728813559322033,3.9221398305084745,3.9120762711864407,3.8691737288135593,3.9069703389830504
